-1.654848958645584567e+00,1.884716833450436724e+00,1.910666336569039947e+00,-1.648636219213927445e+00,-8.606952040896380662e-01,-6.525998533880819630e-02,-1.950201700000153027e+00,1.691853618624218347e+00,-9.398265895696495953e-01,8.948805308033596084e-01,-1.577044535680584891e+00,-1.818334351296941875e-01,-7.384523913977688592e-01,-6.613463238070792505e-01,1.964117347964133398e+00,-1.135366753684936114e+00,-1.372515951491198427e+00,-5.925020304067606380e-01,-1.631108125443931689e+00,3.474672675899753704e-02,1.702983328667898144e+00,1.731357825174146603e+00,1.845747060003517959e+00,5.937430512998300713e-01,6.888026560588172975e-01,-1.001795524976499152e+00,-1.993490176326123908e+00,7.430776347843247309e-02,-9.458772666840769006e-01,-1.847058842834754522e+00,8.988668029972758378e-01,-1.301420333849020450e+00,-8.182318575445297892e-02,-5.554035469916631662e-01,2.079957523393294316e+00,6.635699176021054857e-01,-1.238268044744409435e+00,-7.676151928717316331e-01,-9.556881715410646405e-02,3.491310434172347210e-01,1.104375214628278146e+00,7.639710595998168152e-01,6.219332242912819497e-01,6.510744672112255271e-01,6.014289899743954226e-01,-2.056789042153672753e+00,-1.111436906898409127e+00,-1.662169710543030421e+00,1.630188169756445316e+00,-1.747670558262196527e-01,-1.962391249436197915e+00,-3.015657635940812709e-01,1.685323306993355419e-01,1.038717923410585886e+00,4.393735322749291461e-01,-3.323010616741545187e-01,-9.087143005589009004e-01,-1.408347980252277198e-01,1.096565291080126459e+00,-5.659132873780883255e-01,1.153773113982587972e-01,-1.541533179640720341e+00,2.560150841958344525e+00,2.052491560773153534e+00,-1.021691631174393572e-01,1.028388535483993005e+00,1.443824012319725236e+00,-2.429026786792276016e-01,7.541370091102649331e-01,7.336751196595536761e-01,1.456153731133067897e+00,-1.146663674933313226e+00,-1.145402422219410132e+00,-1.017945204136915915e+00,-2.045795733275447503e+00,5.301713180560220229e-01,1.328011828618045786e+00,1.414432912122528085e+00,-3.079154559273608038e-01,-1.687146301314557784e+00,1.358870090391322449e+00,3.586937139066430358e-02,-3.082807436595367823e-01,1.033973704153936524e+00,-1.877319191246422658e+00,2.959164827284850752e+00,-2.599896829666834344e-02,-4.628524879604297704e-01,-1.086283486437338075e+00,6.131229936394081564e-02,-6.842079043068349797e-01,1.842067094909221270e+00,1.391359717613694702e+00,-7.250611854919913890e-01,-2.084484451400176575e+00,9.962751470630193396e-01,-1.398860038360425773e-01,-1.297077358273592829e+00,5.591481011426063796e-02,5.987747214745637869e-01
-1.468935568196708008e+00,9.754715802773932243e-01,-4.182588878123126852e-01,-2.602088513794352242e-01,-1.027952015747647607e+00,-1.014745812992718710e+00,2.548623596732769170e-01,1.870606440715132601e+00,1.432170767345693818e+00,1.268247469110654890e-01,-3.401958053390538583e-01,-9.903808559993005911e-01,-1.523196744342783404e+00,7.995071789252384820e-01,-1.947710700112232463e+00,-1.286907268219122269e+00,2.081136829039493819e-01,7.656047045295901743e-01,2.698662374675377951e-01,-5.866663325911733451e-02,1.834202777374794424e+00,-6.318086942228214875e-01,9.592092818402822019e-01,1.945906793562346193e+00,-5.913030442522340113e-01,6.294543624886902444e-01,1.354887093617397342e+00,6.841433468318063316e-01,1.073272621478506217e+00,-4.189655257261993837e-01,-1.890410956047954283e+00,-1.449678777956806330e+00,1.101808694364500463e+00,2.530682050240896874e+00,1.089507109632246840e+00,-1.086625384302929431e+00,-7.982990165175883890e-01,2.662686144736778004e+00,1.003890204035313261e+00,-9.583480899850718160e-01,-1.630489751194946491e-01,1.937672629941110669e+00,-4.090901649058400480e-01,2.041292333401378833e+00,-1.013460842955960173e+00,-2.076897447018840825e+00,9.936068939503911457e-01,3.879933065154627103e-01,7.179139529976075185e-01,-1.496980586925827694e+00,1.884279009278716943e+00,-1.710273000662935416e+00,1.910726106163955107e+00,1.117311351328408531e+00,9.427964668354592292e-02,-1.507019871060252206e-04,3.591363247680274817e+00,-1.796477125553320731e-01,1.519075082272261623e+00,-1.078448860228448547e+00,2.936987073160848283e-01,1.800287006851686300e+00,9.260627258913445292e-01,-6.193155260678260277e-01,-5.333209461425725273e-01,4.923042636461166799e-01,2.230699478891012610e+00,1.167078906833257879e+00,3.042105078518220762e-01,4.848708217767112028e-01,1.588291104723909219e+00,-3.424233200497974194e-01,-2.525688182368083234e-01,1.136450802437454666e+00,1.578396103164562359e+00,5.645610532073881416e-01,6.476855031526362882e-01,9.711754075487039062e-01,1.824301243234336622e+00,-1.395491266658876128e+00,3.981061128606748767e-01,3.270861768042200302e-01,-3.961553884552797000e-01,-6.194514986726826766e-01,3.724437628423947766e-01,-7.844716183157738332e-01,-1.965742094675844154e+00,1.876712564032299246e+00,-1.112878830613014625e+00,-1.102299766199342113e+00,1.293850832360334380e+00,1.416579455614559668e+00,-1.524269993237379550e+00,5.661152614496691576e-02,1.197657087742419524e+00,9.261425478272800049e-01,1.139184025734270689e+00,-1.562631105683674804e+00,-1.037308413652753725e+00,-1.021943025887487977e+00
1.838574771154579679e+00,-4.575284638604835141e-01,6.228174827945871517e-01,1.948065612799666058e+00,1.291419357493427678e-01,-1.684294876610452185e+00,-5.298269394378885694e-02,1.339589660821414396e+00,4.388266445131795979e-01,-2.639032295118588500e-01,1.371136186019885073e-01,-1.342849055749559373e+00,-1.040872124997688219e+00,2.092748888076094715e+00,2.532013449267978555e-01,1.232422861102793865e+00,3.078581185899627037e-01,9.941566580098367689e-01,8.197064944570248146e-01,-1.093994430840093512e+00,-7.512630952613693625e-01,-7.948186608795844155e-01,5.786956868324855119e-01,-3.835648530807218570e-01,-5.185551566714141636e-01,-1.692525128865373096e+00,-1.832816497875270345e+00,-1.950385912197991400e+00,1.287839268887101540e-01,-1.286482149642335315e+00,-1.385963374436059770e+00,-7.471664446207221255e-01,-3.891830365832490979e-01,-7.197069342103822043e-02,-2.282996630120268655e+00,-1.951627818855564245e+00,-8.835997694605314257e-01,-7.220681395897733390e-01,1.487777255947996480e+00,-6.617254725540000493e-01,-1.183510021832822057e+00,-4.389725922300630745e-01,-9.205308128410034652e-01,4.789977082503829031e-01,1.416857570550365431e+00,-6.615256589343068150e-01,-4.619312281249680074e-01,-4.780383249963393033e-01,-1.020007243428044497e+00,-1.376440432789022728e+00,-1.061378066715725099e+00,-1.554665406953890550e+00,5.623743195275561213e-01,1.079321897332723712e-01,2.181184921339319960e+00,2.265511062687966870e+00,3.495615403095474472e-01,-9.468005009447006959e-01,-3.676602784782235789e-01,8.303225733595069880e-01,-1.689742186074216335e+00,5.349090966175205075e-01,1.019297913158155211e+00,5.285091196656812595e-01,5.408395901174437581e-01,1.083788372843672798e+00,7.531872345227415000e-01,2.441802985848661733e-01,-2.445147591298413858e-01,3.590922477705315585e-01,-1.237077570818540195e+00,6.763169052590685126e-01,9.527207205340836316e-01,-6.515554649394708631e-02,5.733994256409723489e-01,-4.521922071531413456e-01,1.430528610138435797e+00,1.918476194737047669e+00,1.583544814449320048e+00,-1.070588830115673629e+00,-1.088713963915215466e+00,1.466591491826719773e+00,-1.176410038891394283e+00,-1.421082052592284484e+00,-1.292686688298479769e+00,-1.549928276212955369e+00,1.338433409087904646e+00,1.617957078347438182e+00,7.223171230367072537e-01,1.882920992887651690e-01,-1.725610549623055601e+00,1.651627324652485962e+00,-6.311667813553015760e-01,-1.741137570802294032e+00,-1.596072293638600037e+00,3.923290748437734954e-01,-1.012114939492128496e+00,-4.258601949692381733e-02,-8.212898511323779571e-01,1.557730745137653194e-01
-1.061711003862300107e+00,-1.538487050913499798e+00,7.046876341803849364e-01,2.051005201511207243e+00,1.829844701117231187e+00,1.700605896831177910e+00,-9.833557188676899097e-01,1.317018942982900009e+00,-2.204979981031679748e-01,9.325028232778538317e-01,-2.628614768910673138e-01,3.574368036714193342e-01,9.902442989172702825e-01,1.100648439405528478e+00,2.685311787018078267e+00,6.789406801148710757e-01,2.865732748459670631e-01,1.215024621058518883e-01,-8.926367132793141534e-01,-6.335491820035619170e-01,1.314689156024896999e+00,-1.051715770015942297e+00,-8.828993184811279038e-02,1.432771014448820934e-01,-1.027286345851117222e-01,6.891734947953703561e+00,-1.146726963385298115e+00,-2.214541475356432976e+00,-3.839826330847875280e-01,1.462505400980561587e+00,-9.850351803762611436e-01,4.237932177482325868e-01,1.055048238897479340e+00,6.227023314804265297e-01,1.339159595353988763e+00,5.526824002921217449e+00,-1.115919919377659220e+00,4.590836395465550113e-01,1.694344595289173638e-01,8.399913520545353451e-01,-4.370083010609814300e-01,8.445177091858975249e-01,7.998228463240599773e-01,-5.447830319273869737e-01,-3.566204704458050823e-01,-6.099493128211583293e-02,-6.443716844400659838e-01,1.030672892885355019e+00,1.116015463373214861e-01,-4.198710730601703522e-01,7.510174580641520992e-01,-2.075044654424739843e+00,-1.462026315243087682e+00,-5.924047739321283146e-01,-6.466376486615229568e-01,-5.302424666675018550e-01,-1.444269184361408609e+00,-3.208939338248609774e-01,1.217710510694501203e+00,4.367850678409556098e-01,1.532899058360733847e-02,-3.090703473429971537e-01,-5.241441885699753556e-01,3.091689017407056039e-01,-1.658992496250323578e-01,-1.079970598471085452e+00,3.371633708911223049e-01,7.374511691757376086e-01,-6.748971842015709655e-01,-7.353565460923524588e-01,-9.608291088759239873e-01,6.629572834982592200e-01,-6.871705865833561688e-01,1.526127766138823061e+00,1.240508399055062494e+00,9.815971717538050090e-01,3.305698739913396911e-01,-2.805828879873519810e-01,-1.581264143073457307e+00,-1.278042669665228948e+00,3.566206701462659723e-01,-1.681280839846171160e+00,-6.040983286765969629e-01,1.155857724732607172e+00,6.191448520952530510e-01,9.972894617644015303e-03,6.893061698907495538e-01,3.830332908048805218e-01,1.636039126024973756e-01,1.403150169694199034e+00,-5.023871330982716543e-01,1.718540224897941338e+00,1.387071217051830008e+00,4.704076449390250936e-01,2.252710979642848166e+00,1.562947897480557957e+00,1.379108884187675299e+00,8.228890902964790532e-01,-5.979946472599475538e-01,-1.291215393691858004e+00
1.172582201845477456e+00,-1.190811818000851563e+00,-1.566999137299735778e-01,1.016871105045827450e+00,1.581218112821660693e-01,-1.436824977377082702e+00,-1.697240911166153499e+00,5.581383803391337661e-01,1.328506439388241311e+00,-1.134403997264517905e+00,-1.260336415238984653e+00,-1.502082503242443134e-01,2.157489677003506801e-01,7.013955171624171037e-01,9.329580244871948924e-01,2.952733596055585608e-01,-3.577034189450465362e-01,-9.385368655613344213e-01,-1.801124346192005010e+00,1.240810090604470117e+00,2.472724310334288300e-01,-1.096802929580656283e+00,1.732868342865731659e+00,-1.047511964786262295e+00,-1.247190156888226431e+00,-6.144746268480759666e-01,8.630781615175975308e-01,-4.436539294999154448e-01,-5.650930438411192469e-01,4.137030717117519130e-01,-2.731157193036946040e-01,1.511420910985578514e+00,-7.985275485857894484e-01,-1.472088506150302845e+00,9.661597842489921817e-01,1.657617148349682212e+00,-3.417533354897523967e-01,-2.115142694803859580e-01,-1.309926263597379403e+00,1.980737465073629355e+00,-6.386261868864818725e-01,-1.137185700975266833e+00,1.428672828512240311e+00,1.434402635557028294e+00,1.839390265623481291e+00,1.922710218444669827e+00,6.066303923148802513e-01,6.724200153484334586e-02,-1.734936918907278747e+00,7.981543517839997937e-02,-9.069170613615593624e-01,-2.004236791270866291e+00,1.762065587827218671e+00,1.583578701696884750e+00,2.971496600343018213e-01,1.556483499402510962e+00,-1.110121734111504832e+00,1.082230321794574568e+00,1.606632079960135906e+00,-1.713731585018338777e+00,-1.826036137535173021e+00,-1.759120940511563758e+00,5.426052726479881905e-01,-1.481301966445585094e+00,1.268974283531663527e+00,1.456319299484232443e+00,4.464861905036183187e-01,8.330264915999922165e-03,1.353945482884250318e+00,-4.538868088126554734e-01,1.810866931555955572e-01,-4.058935384023358850e-01,-3.334350743874699066e-04,-1.098239197327954608e+00,1.467679655258685045e+00,1.791114060232384952e+00,5.287378530618378480e-01,-1.398830802531015438e+00,5.586043331925392152e-01,2.271837218309538109e-01,3.258334409500696083e-02,1.459110717804246449e-01,-1.768605631819913038e+00,5.115483712590906951e-01,1.830666659913276817e+00,6.711257249490476529e-01,-3.273254847347550900e-01,-6.781205291938380286e-01,1.782916040331975260e+00,7.161452001912279597e-01,1.999564728591177065e+00,-1.061440157432882891e+00,-8.826227890396224351e-01,-1.818746494803613611e+00,-1.916509426581051390e+00,-4.050105470353828618e-01,-1.896386510187441088e+00,-9.824668802963061609e-02,1.362348863742671057e+00,-1.864355438635064477e+00
1.198857104434055021e+00,-1.598520104180402912e+00,-1.365948738543051100e+00,8.321274577982928911e-01,1.429558519848919129e+00,-7.620457038613676071e-01,9.139290692228356772e-01,-9.910418853910132331e-01,-9.074983958604337930e-01,8.718097775751338929e-01,-7.140337157559071279e-01,-3.337433898975536439e-01,-2.602087086598527943e-01,1.037970514288071300e+00,-1.526762743886321161e+00,-2.618321464509543173e-01,-1.377204457843554719e+00,1.817973808739255848e+00,-1.715001441150382444e+00,8.922899015541598811e-01,-9.427417722807736045e-01,1.883737525198269092e+00,8.980692549528858093e-01,-1.281968777264596238e+00,-7.087015985229165871e-01,-5.159772510606100981e-01,5.991255890967004394e-01,4.015830330466808040e-01,-1.162482290727827161e+00,-1.408033757680744236e+00,-1.044165969188367793e+00,2.256047801615037596e+00,-1.516071709045157867e+00,9.455671850366597075e-01,-5.719234670194562886e-01,2.270709101508813887e+00,3.543225864082543364e+00,1.592895613586901016e+00,1.005213951839562414e+00,-2.562711758598794076e-01,1.202794944271474264e+00,1.817238718841353240e+00,1.005424976724945685e+00,-5.992662596696303190e-01,-2.989893154097456929e+00,-2.082613548783393664e+00,2.907041242106266909e-01,1.579258915330634450e+00,1.409275387821964598e+00,7.471566780843258773e-03,1.166374460883941921e+00,2.542375412640714427e-01,-3.284010520960704838e-02,-1.447525814945858302e+00,-2.466010827213435785e+00,-1.718922173371097317e+00,-5.548450825143146359e-01,7.521012484412176180e-01,1.070993910828479168e+00,-6.113091336956663069e-01,1.565604384628660750e-01,-7.171325218493730391e-01,1.445529828993979748e+00,1.064665571452777071e+00,7.132891120611248859e-01,-9.559994334523411741e-01,-1.127358425695829558e+00,-2.063868700419297486e+00,-5.024562207643460399e-01,1.510694326069595972e+00,9.628505921433380133e-01,-1.195924296801707198e+00,-1.451944012661097849e+00,1.014719415991515300e-01,-5.946630378181166909e-01,-1.338791320931038031e+00,6.662581004066374657e-01,1.409465596308684621e+00,5.754861440124501293e-01,1.732068809758263273e+00,-9.505388906603111643e-01,-4.803639668785874006e-01,4.426929842517138280e-01,-8.951662861628042478e-01,-6.909350566549208317e-01,-1.392168857529506143e+00,-1.156564639191700827e+00,1.079914112922547798e+00,-1.012916833685815865e+00,-6.882563359856312957e-01,-8.304974723947426973e-01,-1.135517970199507509e+00,8.392716524066126116e-01,-5.416072888406646690e-01,6.698807086173858005e-01,-1.499526671719706883e+00,-1.568447085324352841e+00,1.534026526539388202e+00,1.584524291809330521e+00,1.986714421661746499e+00
-1.612124522280269368e-01,1.330070660235781022e+00,-4.309421755608009580e-02,1.974920522405279599e-01,-1.420399036833708273e+00,-1.408901862213381984e+00,-1.169257961006864965e+00,7.047666735274302763e-01,-1.234438130126830568e+00,5.208178456811367596e-01,-1.630244357172383474e+00,6.021600775227869962e-01,-1.365253956763287757e+00,-5.966290649523613432e-01,-1.443161141046016560e+00,-3.526875204927834684e+00,-9.491082202648988275e-01,4.657546030997332109e-01,1.347424758911476506e+00,-1.323886156401925307e+00,1.829316056649635813e+00,-6.938374522704824354e-01,1.735967170286393246e+00,1.057885921753632497e+00,8.622453965706534662e-01,4.917873055656277193e-02,-2.764397255889854133e-02,-1.128299683937381975e-01,2.258046381863213770e-01,-1.603863658642512569e-01,-1.502335888527189800e+00,3.471545680630599984e-01,1.006760550426486711e+00,5.636419352358080781e-01,1.177351580197268488e+00,1.327802575133173180e-02,2.160829240798793627e-01,2.195074171380654027e-01,-1.791786405746540245e+00,-8.439050528474870694e-01,8.073013223692377949e-01,1.089580428371117460e+00,8.093928516907048509e-01,3.098623721804475983e-01,1.342114644375496380e-01,2.635708257674482802e-01,1.043133618033403209e+00,-5.320078461594536234e-01,-1.082606531759589652e+00,1.403698491875009779e-01,-1.012349349115711394e+00,-2.182409503576415444e-01,2.032264513198251521e+00,2.996568634966660372e-01,-1.211990128776278652e+00,1.372521359957491249e+00,1.717951114070672691e+00,1.378711368499791368e+00,-2.571530208097704051e+00,3.962586610989999453e-02,3.962696616911198788e-01,-1.105534994133604343e+00,-1.585927445436818184e+00,-2.411443824039743777e+00,-1.196738314620244381e+00,1.511311548015547290e-01,-8.922606630861387167e-01,-4.518607817232643820e-01,-2.380921558645823222e+00,5.055245848463526537e-01,-1.543055752892254384e+00,-1.054155501234387726e+00,-3.262580824588867223e+00,-2.806039773590704112e+00,-2.384756820839855074e+00,-1.550178074324672695e+00,-1.574657005168714097e+00,-9.217193383944675134e-01,-1.208069934067492746e+00,1.670114522993715100e+00,8.316866064488941390e-01,1.902123605973015996e+00,9.613627815251427622e-01,1.027889763429548298e+00,-4.177408518374539081e-01,-6.544986716025995577e-01,7.825641914702650137e-01,-1.158793626400781429e+00,5.429244158968392631e-01,-1.036375931179188470e+00,-1.878909138234286846e+00,-9.997387413729283967e-01,-4.901653196801872281e-01,1.046624536855543353e+00,-5.652781219091319587e-01,1.923028851320017552e+00,6.899300783867770015e-01,-1.519297198831442541e+00,1.288267338308067556e-01,1.636394504883476930e+00
-1.733510283319009915e+00,7.126436411963696926e-01,1.174594185946964187e+00,1.731995418185578339e+00,-4.040418499503705685e-01,1.344882664593729515e+00,-5.482893463850389004e-01,8.983440446339019392e-02,-2.584939269377546922e-01,-2.454975010235540545e-01,-6.666668345492343661e-01,2.611995616074941906e-01,5.349624517535866985e-02,1.196393282769348421e+00,1.421720385956790844e+00,1.373465480143799544e+00,3.919186268546119289e-01,-1.075976381928188896e+00,-5.700499821666911160e-01,1.344588261390649242e+00,-1.464354792314036091e+00,8.481242307123989521e-01,-3.275464187562081991e-02,5.602653429292213660e-01,9.805513414254806159e-01,1.034242879791476000e+00,1.735464521776084679e+00,4.501728417697454243e-01,1.581269251403208509e+00,1.855324273697907866e+00,-1.066408394722936803e+00,-1.482377542307897977e+00,1.371728684073727278e+00,1.128065896245617622e-01,-2.002601786378677140e-01,-1.298536089862789122e+00,7.974848195891414138e-01,1.979713559685433166e+00,-1.365098696982984527e-01,1.309456531395325252e+00,1.320862403104611005e+00,-6.204395443609489469e-01,-2.035952858707029467e+00,-5.877622830320988756e-01,1.151679986620207430e+00,-9.514595181168432614e-01,-1.173040798962122544e+00,-1.572392071672685576e+00,-1.917501980633266934e+00,1.841127247695499181e+00,-8.324514882915445835e-01,8.126766157922200584e-01,-3.159333232536744585e-01,5.519518133272584004e-01,1.016839071067304090e+00,-1.779462116235101199e+00,-1.225104501785233335e+00,-1.014219424173701922e+00,-1.057788665736241196e+00,-1.628560195242091391e+00,4.687675026336018957e-01,4.005458871954316047e-01,-3.974957443930442480e-01,-1.022249851087990491e+00,-1.658637051407858110e+00,-1.068197995866889460e+00,1.384328434144175557e-01,-2.528647306448515361e-02,-5.213058050079893979e-01,-1.963205311564627742e+00,-1.129838041498445023e+00,7.750381004168591659e-01,3.730981329316818140e+00,1.758779389328679388e+00,5.917076516728747571e-01,1.362408707310057032e+00,1.499656267032966728e+00,3.167481332127830118e+00,7.574300995934145631e-01,-9.772392019881042113e-01,-4.478885597249466777e-01,-6.607134321763996621e-01,8.231756148764227676e-01,2.907865612560359914e+00,2.797747233920882426e+00,2.505888170796753744e+00,1.450124299034110553e+00,-1.052316292673911136e+00,1.898516553642639049e-01,-7.884984218311968940e-01,6.578377399080497234e-01,1.545336467193579866e+00,9.370062398299822126e-01,-7.458900884858489233e-01,1.403067592856602985e+00,-8.422626318666119882e-01,1.130919445833948878e+00,-1.584078248975657077e+00,1.289898892369214289e+00,1.850584400859967005e+00
1.676873750571656885e-01,1.907578113855623869e-01,5.299123387657820317e-01,-7.006268328652820454e-01,4.705225491491563661e-01,-7.988800892037827284e-01,1.796599862378762014e+00,1.027003524133448753e+00,7.522065913966056172e-01,3.960079317652094311e-01,-5.236638758046359143e-01,1.658552283906307379e+00,1.659843166574762163e+00,5.014829917720308172e-01,5.660823540466112247e-01,-9.424987249016665292e-01,7.011655677255136665e-02,8.060813750169684155e-01,5.031072042915328835e-01,1.943789870924124363e+00,-1.230994519806649423e+00,-6.557387595415551385e-01,1.147252930330235010e+00,3.218549629014622049e+00,9.159245576990259208e-01,1.842933294250594378e-01,2.037690798509853574e-01,-1.608984096367021444e+00,-1.594085811758032989e+00,1.442867290698957694e+00,-8.089480530370299349e-02,-6.227889362489521519e-01,1.196039142748126505e+00,1.691307439174861260e+00,-1.635581131352061401e+00,-1.334839908379940043e-01,3.030957010584561129e+00,8.972039585236717407e-01,6.300923113380791918e-01,1.910157197561576370e-01,-5.104634358202443378e-01,-1.459976758043672218e+00,-1.092682801896872613e+00,6.946483409837169720e-01,-5.799615910888762382e-01,-1.180670224904555449e-01,9.368801588905009137e-01,1.817584536230819614e+00,8.507558004715884969e-01,1.425796487559768178e+00,-5.221959598257904789e-01,-1.807855184139443683e+00,-4.758715010045193039e-01,-3.903005131058249755e-01,-5.585361838173943383e-01,-1.295877383087288282e+00,6.612507177333817321e-01,-2.922706650753525426e-01,1.585187792242060301e+00,4.984247362086459687e-01,1.593385408496196920e+00,1.912856769810132196e+00,1.784967064172543250e+00,-1.084589387331952537e+00,-1.302308526866603922e+00,-7.922289799699093749e-01,1.125486561780608907e+00,1.173429318957848189e+00,1.258790416632493248e+00,1.382860538591892396e-01,-3.602354665045261889e-02,1.957815152214490650e+00,-9.413207069915054959e-01,9.869351280722660213e-01,-3.023921493924566772e-01,1.493153694421263944e-01,-4.073265682407103960e-01,7.993305770074304872e-02,2.088486878661542701e+00,-1.382897923830446629e+00,-8.525331251272363353e-01,-8.579180627211840937e-01,1.490691660333945678e-01,-1.510436872280089160e+00,-5.349547492785788894e-01,-1.027032854460637967e+00,-1.003049950194279560e+00,6.678014416084702976e-02,6.109694090314435888e-01,1.077405125759457016e+00,-1.653315098427298402e+00,-7.831989206699734307e-01,2.632849263419176911e-01,5.372467296464381592e-01,-5.912380007544492111e-01,1.918095594132766202e+00,9.049822383922656588e-01,-4.098708771209713664e-01,-1.924611752372120232e+00,-2.722180297520431225e-01
8.714653279693225230e-01,8.785269564855140434e-01,1.665850592840266486e+00,5.541166655324734069e-01,5.555025607576477009e-01,1.940294907402918989e+00,1.713012289552451994e+00,1.531643588201518469e+00,-1.782042442028840545e+00,1.748186697315107452e+00,-3.105852214981107418e-01,-1.781536492179848885e+00,1.725892851232960767e+00,-8.536668344771196626e-01,-4.064444980389324003e-01,2.335463755067289093e-01,-1.274399331546305802e+00,-3.265648113446484313e-01,-5.101209254153443728e-01,1.232608800192395604e+00,-1.580969639265119575e+00,1.537342876884151555e-01,-1.164518206529353339e+00,4.010598572053168387e-01,1.272221009468486042e+00,6.780568131968450762e-01,1.129442172024271995e+00,-1.379493858614157853e+00,-1.501238186619842319e+00,-2.583971562036015968e-01,1.055405224935023617e-01,-8.314677220328363649e-01,7.160090175549023161e-01,-7.033578082309793755e-01,9.142640903797081275e-01,-4.239273925577373148e-01,-1.418883259902546046e+00,-1.464455253219648645e+00,-9.665098642357421443e-01,1.922428079816489443e+00,1.712724061295951117e+00,7.795134520033605297e-01,-1.468632545937527567e+00,1.973625065496542375e+00,7.885263611733523970e-01,-1.256873970011052943e+00,1.348501760514342784e+00,-1.191112688981037060e+00,-1.349852464707992139e+00,-9.812794372174790114e-01,1.015565329053331078e+00,1.418412414246872144e+00,-1.042860082735220573e+00,-3.796463301003398794e-01,-3.291346995923025154e-02,-1.447201832138533373e+00,1.025606241840032462e+00,-4.046587941769982377e-01,1.875369566605606719e+00,1.288802470725435301e+00,5.265312902496886993e-01,-1.378040387260229815e+00,8.624869279865505778e-01,1.980389182020200201e-01,1.442235207190404767e+00,-1.545211394931205406e+00,-1.115333773601027145e+00,-1.610651153583886108e+00,-1.787260553596770274e+00,-1.155991642264902808e+00,5.180472158670722943e-02,1.496363973042120543e+00,-3.809403305830739717e-01,1.393051753977645690e+00,-8.378065125140577996e-01,-1.669020963726463025e+00,1.622548632770491883e+00,-1.047765369017810588e+00,-1.256908933134580852e+00,1.447821655889597325e+00,-7.914880983281680216e-02,-1.474067109269166842e+00,5.472324372318326802e-01,1.993576814862789259e+00,8.177140173697724501e-01,1.304855212579554280e-01,-4.593194334219830033e-01,3.322039447294095060e-01,-1.553941495206338175e+00,-1.813249208781775978e+00,5.583381566991607592e-01,1.923200276051055591e+00,-5.635573447390693907e-02,3.878345618356076607e-01,-8.859167284741380488e-01,-1.839377270320366575e+00,4.485322834997226144e-02,1.242752389948722280e+00,-1.996636233029200680e+00,1.679201692707426030e+00
