-9.060706848392142687e-01,-2.195408074551605360e+00,1.112066420594866489e+00,-2.847984191466894632e-01,2.332518999707283935e+00,-2.315405241827646510e+00,-1.364133735930972424e+00,-3.701136740639903167e+00,-6.514430668240052125e-01,-1.859692059934450414e+00,-2.923776009427846434e-01,-1.884869261935660623e+00,-3.732684728383965367e-01,4.328646884674057782e-01,5.155889251502131509e-01,-2.914915179539783185e+00,5.571481704052104078e+00,1.397788930523413020e+00,-1.150174773110107962e+00,-1.418333922456668672e+00
-1.097368642780899739e+00,-1.512907893610711874e+00,-1.330212094102247056e+00,-6.665149911444252506e-01,-4.894071359817484534e-01,-1.152855527254126988e+00,3.053570356750024750e+00,1.624653447382102600e+00,6.081748366584079912e-01,2.285410787247249331e+00,7.175884667214957879e-01,-6.921417916357973654e-01,-1.549463140180031562e-01,1.531724066668745721e+00,5.676304525900669473e-01,3.411803005434864478e+00,-1.260594317232143657e+00,-5.187816781241927799e+00,-3.221698118160610802e-01,4.490330094697848051e-01
1.622136913994834284e+00,1.165507958703944358e-02,-6.001719231705866520e-01,1.479690489779678764e+00,1.862582319100447803e+00,-2.199188009737743421e+00,-3.551603411420926282e+00,6.318998166581735187e-01,-1.333628437270196754e+00,7.531888420170869125e-01,2.181615383301855893e-01,-1.056183724201110952e+00,1.900235832322640928e+00,-4.719585054730466744e+00,-1.325745695831152204e+00,3.040463408175755333e+00,3.470385599999612491e-01,2.092932857237836952e+00,3.362019970868982410e-01,1.382628374590590292e+00
3.483023386267173893e-01,-2.666615164663305726e-01,-9.340310183735770488e-01,-2.710795524350809949e+00,-1.516387105177224637e+00,-8.684016269360151918e-01,3.887994852658027689e+00,-1.143769366896370682e-01,1.511026776327136334e+00,8.551325288120256163e-01,-2.305683859111263168e+00,-2.118730210500629152e+00,1.014768039139912759e+00,-2.613876312487398490e+00,1.230775147428587513e+00,-2.957824390720329433e+00,-2.656977545701785903e+00,2.234293174781612823e+00,1.882536897815510590e+00,7.616606149770023537e-02
1.026614413886424604e+00,-6.149336070676982402e+00,-9.281683645336388233e-01,-8.550058342645781018e-01,1.757760566646017653e+00,4.012415368994823872e+00,-6.942635402720507276e-01,9.226675332727450884e-01,-1.690158394517278007e+00,1.440484456747625597e+00,1.824410199967212431e+00,9.606029856310617232e-01,1.846900671365875990e+00,1.844020439097653341e+00,1.199192392198734192e+00,-2.647579668982596779e+00,5.584332764086339385e-01,-9.741127307774295752e-02,5.573223790474908235e-01,5.891395775737285900e-01
5.722762327467357801e-01,5.318522349785710368e-01,-1.210943538062291047e+00,1.533261778383889995e+00,-4.669274671116631303e+00,-1.682127909389625309e+00,1.645165635180293906e+00,1.903984914119665195e+00,9.503381603433520564e-01,-8.331869728694208943e-01,-1.734501119446816730e+00,3.117169037172447421e+00,-2.843919519085418290e+00,7.741572327046897239e-02,-2.421410632653458184e-01,1.679041858813222488e-01,2.506434477667232041e+00,7.039188524325673546e-01,-1.243703031474936022e-01,-1.986705183945341124e+00
9.820782884275703895e-01,-1.381315594696306492e+00,-1.887818326494646426e+00,-1.380329060585796297e+00,-3.905096359822306074e+00,1.499988870832283050e+00,-2.657473933149260059e+00,-5.408945940225362570e+00,-4.312521792461299075e-01,-1.152621833248092420e+00,-1.161722690044556749e+00,5.768033417196468671e-01,1.552659823952497187e-01,9.085819319333631183e-01,1.661505716990433923e+00,3.197190413805542697e+00,-1.457771907812064560e+00,3.406915125856374016e-01,-8.258270326691536933e-01,-2.270840255113399375e-01
4.095734687328753676e-01,3.748746096671121908e+00,8.417685381200585848e-01,-1.322519952141979926e+00,3.387814531149635489e+00,1.448306765943550456e+00,6.810906935048514077e-01,1.214281032669873861e+00,-1.446945265842046080e+00,-4.546128219466242015e+00,5.332654395849293349e-01,-2.623482267674728252e+00,-1.158321522698109396e+00,1.683992155707883409e+00,1.306868059654385128e+00,-6.587392109631855508e-01,-1.205928226355102773e+00,1.720155316239154075e+00,-1.037682120546979059e+00,-1.094123523908270945e+00
-3.554534638692618542e-01,1.296822275276340086e+00,-1.249191874222707721e+00,2.941409525038595874e+00,-2.556101870349424487e+00,-1.418513579945718472e+00,-4.159138346643184825e+00,1.787705773857966474e+00,-1.632869177673473171e+00,2.115468507866071324e+00,-3.405793585997220596e+00,-2.649580324421588973e+00,1.567165020961720279e+00,2.498432714760086881e+00,1.706853008948736150e+00,-2.062545540250329434e+00,-1.729083020524358583e+00,2.852081557855976057e-01,8.470831741596832609e-01,1.143548374414897539e+00
-4.837281002844392996e-01,6.203870360002604833e+00,-1.670662869443007237e+00,7.870052674513626778e-01,-1.672143576376087459e+00,4.111943133731735145e+00,-6.051346746546161226e-01,1.124855443470294869e+00,-1.016024424839418794e+00,3.532159614510936407e+00,1.405323257821017968e+00,2.530666101487616615e+00,1.385646117388832810e+00,-5.193098289259924227e-01,-7.681929226741063266e-01,3.769195037284024941e-01,-6.837742147498282463e-01,6.240510022384935240e-01,1.282436415136622987e+00,-1.861274350388158583e+00
