-1.620976571799701116e+00,1.409407465261180326e+00,9.521739628693726143e-01,6.594712630624153249e-01,1.096851711123742357e+00,5.991578882461589921e-03,-9.766639170155543004e-02,8.375642152383079297e-01,-1.776090470842287328e+00,1.733424429708792625e+00,3.260370061683197651e-01,1.594774907204553838e+00,-1.390393685536083224e+00,-7.255627657162058153e-01,1.567731069367665375e+00,1.502316445308487181e+00,-1.070894704018984678e+00,-1.161791626939349342e+00,5.814998140383572656e-01,-1.884833267694990599e+00
-1.913283140219333545e+00,-7.157071507529220167e-01,2.618551223556908614e+00,-4.480656112728066631e+00,3.422717446990191092e-01,-5.445536545126834493e-01,-2.967358190147512786e+00,-4.264765359315170895e-02,3.516040432268797478e+00,6.433833436577935938e-01,1.306251366179398632e+00,-7.272060605408726675e-01,-3.237012663312148764e+00,1.707183231602723783e+00,1.385294459624497598e+00,8.364400272524861180e-01,-1.793316535406052736e+00,-1.088021984227834249e+00,4.425161820543583424e+00,-1.648866727048490910e+00
1.851640360223920423e+00,4.550540633456559569e-01,5.006294166577917037e-01,-1.802990282654316934e+00,1.513068694802481184e+00,4.172276057676279071e-01,1.150852290380362186e+00,1.042333635504464118e+00,-1.302737388186906431e-01,-3.701252704314267894e-01,-1.694640885740377634e+00,-4.731079225133678623e-01,-4.904681364613776989e-02,2.740810141099391806e-01,1.492640200880712351e-02,5.197543058536417959e-01,-1.266799535677785915e+00,-1.008808971934124443e+00,-1.473442191696950232e+00,-1.865330419109094695e+00
-1.557457273641168483e+00,-1.876882450613026566e-03,1.345490366078259781e+00,8.350142080849998205e-01,-6.470200634413206253e-02,-3.452755509338578666e-01,-4.685584481412323199e-01,1.164175356033362446e-01,1.115022269437004054e-01,2.729489031139968436e+00,5.431026715300781849e-01,1.793125606921244009e+00,9.853926368582301976e-01,-1.745617680060402854e+00,5.699261701032942717e-01,1.100324638566641200e+00,5.350898402590895664e-01,1.244966322591977148e+00,1.699066714149243262e+00,-2.019665497223173567e+00
1.519305215667270392e+00,3.463154757792831218e-01,-1.659371920944373135e+00,-3.668464848873235429e+00,1.797245905970786595e+00,1.333142479201081976e+00,9.961479778041447686e-01,-1.917365378729128045e+00,-2.947183840514361108e+00,-2.958673546910142615e+00,1.428426593083388596e+00,4.584574255873253845e-01,1.461523994464094756e+00,-2.093429778546727960e+00,-7.756129639793708785e-02,-1.949412444694634372e+00,-1.343880158553049764e+00,2.151390650640563618e-01,1.186850264234869501e+00,2.675952763516219468e-01
7.351929002821165904e-01,-3.168749237233838834e-01,-4.907895475746588132e-01,-4.485515377475122634e+00,1.762953185054261906e+00,1.764663378674582228e+00,2.362106250030238996e+00,-8.748254615480970386e-01,1.179816383894124909e+00,1.942729096477398665e+00,-7.293236484468883507e-01,2.558278718444385036e-01,2.459740797738946827e-01,8.293742576091585050e-01,-8.211816633250326181e-01,-1.996022189668551716e+00,1.573443661670156812e+00,-8.054226047533235011e-01,-1.654671797415056433e+00,1.091289281405878109e+00
1.271428834623830939e+00,7.473477647660425882e-01,-5.160040688960511046e-01,1.154551325496699032e+00,1.765535273124136273e+00,-1.102300126177286899e+00,1.490966349067112340e+00,-1.530508693078222349e+00,-1.273936153711891395e+00,-2.320054419377791444e+00,-9.855599867394673197e-01,-6.050657266089694009e-01,-3.420126525506400839e+00,4.367097571975116388e+00,-2.044500115834055887e+00,1.467418665589799387e+00,1.748301122642928584e+00,3.314547732616961895e+00,-1.410534210570744351e+00,-1.807780577495909480e+00
1.077453551273283683e+00,-2.030144637245922645e+00,-5.135824773276697064e-01,-9.307600949584892147e-01,5.061390821512827820e-01,-1.931142973964620646e+00,1.272531324666724695e+00,1.607971549135330136e+00,2.267874696526090528e+00,-1.143052271680887078e+00,-6.364798760766365859e-01,7.111827253759790413e-01,-1.583935108567602335e+00,3.300765578325753680e+00,3.229729187184021022e+00,2.289553720360308908e+00,-5.255593700214779007e-01,-1.339421712734218117e-01,2.021092106946263289e+00,-9.407533811720588668e-01
-1.199864792757282084e+00,2.760582843127025177e-01,1.821798388086162568e+00,-1.076899771988703680e+00,2.567341278965724616e-01,8.458549976416140925e-01,3.372801772262852826e-01,-1.687555447767221439e+00,-3.785203644820379631e-01,6.048402098228849999e-01,2.667385884379731564e-01,1.294584671411778132e+00,4.764930880255108248e-01,5.629540104241732568e-01,-1.333095499936108430e+00,-6.992885737339002983e-01,-6.668857495048486905e-01,-1.007618298826064684e+00,-3.420381502485692060e-01,-3.459546302304180032e-01
1.091910108479529073e+00,-2.112652531354125285e-01,-4.063498372599378405e-01,2.430520333236620534e+00,1.954216112220799495e+00,1.565395429748533615e-02,2.941347223415605061e+00,-1.706854052415109346e-01,-1.015377453361549831e+00,1.644593590538120376e+00,-4.633101122289308371e+00,4.464220703589868999e-01,-4.102737657868805732e-01,-1.665419078154152244e+00,2.771873781841949214e+00,5.754488900966583387e-01,1.538606995249570897e+00,1.501369248477254503e+00,-5.092722827765427951e-01,7.690831560387663135e-01
-7.600782174895062693e-02,-8.615110298203353112e-02,-1.740913650468432494e-01,-3.990494467191647132e+00,1.216578123391334865e+00,1.710303589274408065e+00,2.869521331147235621e+00,-1.684881049239548290e+00,-1.376826589738690210e+00,-9.615676691763699324e-01,-5.845786417119057388e-02,7.765909293698151084e-01,1.663747735758956736e+00,-1.215093289428993140e-01,1.563434403479750656e-01,-1.117302902663233066e+00,1.322431319048264164e+00,1.791941750243767784e+00,6.780225580653721495e-01,-8.052163059740198303e-01
1.021339983083973779e+00,-4.579080060852808165e-01,1.978449113523466529e+00,-1.630532271596601746e+00,-1.464885805543189035e+00,1.020760253514723326e+00,1.495684436889945124e+00,1.579071982053575907e+00,1.109544903610614419e+00,2.038707084992520624e+00,-2.205249711651476652e+00,-1.281953024756011528e-01,2.691656057327182161e+00,1.102601750187022223e+00,-3.698289840297157571e+00,6.145850265663269640e-01,-1.535014112383749074e+00,-1.490941587538461066e+00,1.467373362942578252e+00,-2.188157769960378918e+00
